Estampa_Tiempo,DiaHora1,DiaHora2,Agregacion,Id_Empresa,Edificio,Id_Medidor,Id_Sistema,Tension_Fase_L1,Corriente_L1,Potencia_Real_L1,Potencia_Reactiva_L1,Factor_de_Potencia_L1_P,Factor_de_Potencia_L1_N,FP_IND_L1,Tension_Fase_L2,Corriente_L2,Potencia_Real_L2,Potencia_Reactiva_L2,Factor_de_Potencia_L2_P,Factor_de_Potencia_L2_N,FP_IND_L2,Tension_Fase_L3,Corriente_L3,Desbalance_Corriente,Potencia_Real_L3,Potencia_Reactiva_L3,Factor_de_Potencia_L3_P,Factor_de_Potencia_L3_N,FP_IND_L3,Potencia_Activa_III,Potencia_Inductiva_III,Cos_Phi_III_P,Cos_Phi_III_N,Potencia_Capacitiva_III,Factor_de_Potencia_III_P,Factor_de_Potencia_III_N,FP_IND_III,Frecuencia,Tension_Linea_L1_L2,Tension_Linea_L2_L3,Tension_Linea_L3_L1,Tension_Linea_LL_Promedio,THD_V_L1,THD_V_L2,THD_V_L3,THD_A_L1,THD_A_L2,THD_A_L3,Potencia_Aparente_III,Corriente_trifasica_media,Corriente_de_Neutro,Potencia_Aparente_L1,Potencia_Aparente_L2,Potencia_Aparente_L3,Potencia_Reactiva_III,THD_V_L1_L2,THD_V_L2_L3,THD_V_L3_L1,Energia_Activa_Export,Energia_Activa_Import,Energia_Reactiva_Inductiva_Import,Energia_Reactiva_Capacitiva_Export,Energia_Reactiva_Inductiva_Export,Energia_Reactiva_Capacitiva_Import,Energia_Reactiva_Inductiva,Energia_Reactiva_Capacitiva,Energia_Reactiva_Import,Energia_Reactiva_Export,Energia_Aparente,Desconexiones,PST_L1,PST_L2,PST_L3,PLT_L1,PLT_L2,PLT_L3,Desbalance_Tension,Importe
2025-05-12 13:52,2025-05-12 13:52,2025-05-12 13:52,0,1,1,4,5,276.768,261.153,71424,11810.8,0,0,0.985575,275.02,248.331,67749.3,8270.29,0,0,0.991996,276.675,267.659,4.137,73598.9,6332.55,0,0,0.99385,212584,0,0,0,0,0,0,0.993005,60.0181,477.495,477.107,480.32,478.308,0.018275,0.0137013,0.0197744,0.0531618,0.0452809,0.0597411,214082,259.047,48.6301,72278.6,68295.9,74054.4,26413.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410641,0
2025-05-12 13:52,2025-05-12 13:52,2025-05-12 13:52,0,1,1,4,3,278.871,447.965,124161,-14129.1,0,0,-0.992871,276.724,436.573,120172,-11370.3,0,0,-0.994861,277.876,451.679,1.9831,124931,-11017.2,0,0,-0.995345,369120,0,0,0,0,0,0,-0.995308,60.0218,480.687,479.597,483.317,481.2,0.0166284,0.0135663,0.0183101,0.0206708,0.0242011,0.0220714,370885,445.406,0.0541237,124925,120810,125511,-36516.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395838,0
2025-05-12 13:53,2025-05-12 13:53,2025-05-12 13:53,0,1,1,4,2,127.73,265.362,33664.1,-2258.57,0,0,-0.99382,127.374,261.524,33140.2,-2496.86,0,0,-0.994862,126.976,257.06,1.62843,32421,-2399.52,0,0,-0.993272,99246.3,0,0,0,0,0,0,-0.997464,59.9695,221.305,220.086,220.389,220.593,0.0158143,0.0165769,0.0134112,0.0907499,0.0690169,0.084591,99498.7,261.315,34.4183,33894.6,33311.4,32640.5,-7154.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301264,0
2025-05-12 13:53,2025-05-12 13:53,2025-05-12 13:53,0,1,1,4,4,276.168,176.189,48256.9,5643.26,0,0,0.993402,274.414,180.08,49009.1,6442.89,0,0,0.991757,275.808,178.387,1.13875,48846.8,5958.23,0,0,0.992806,146193,0,0,0,0,0,0,0.993151,59.9702,476.476,475.937,478.936,477.117,0.0166646,0.0134151,0.0187811,0.0167365,0.0165958,0.0151246,147201,178.219,3.64942,48657.9,49416.4,49200.7,18044.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381027,0
2025-05-12 13:53,2025-05-12 13:53,2025-05-12 13:53,0,1,1,4,5,276.503,255.224,69889.4,10966.9,0,0,0.986896,274.758,240.953,65745.4,7392.54,0,0,0.993077,276.39,260.742,4.49981,71708.4,5720.35,0,0,0.995032,207099,0,0,0,0,0,0,0.99359,59.968,477.047,476.624,479.847,477.84,0.0173874,0.0132125,0.0193601,0.0462977,0.038714,0.0600896,208435,252.306,48.5293,70570.1,66203.7,72066.4,24079.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408057,0
2025-05-12 13:53,2025-05-12 13:53,2025-05-12 13:53,0,1,1,4,3,278.867,432.493,119554,-14098.9,0,0,-0.991992,276.739,421.974,116130,-11254.1,0,0,-0.994232,277.886,436.728,1.95731,120745,-10895.6,0,0,-0.994718,356547,0,0,0,0,0,0,-0.994704,59.9777,480.711,479.622,483.306,481.213,0.0171182,0.0137111,0.0188375,0.0179566,0.0215651,0.0207995,358388,430.398,0.0545221,120608,116777,121361,-36248.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393038,0
2025-05-12 13:54,2025-05-12 13:54,2025-05-12 13:54,0,1,1,4,2,128.423,244.373,31168.1,-2287.67,0,0,-0.99294,128.191,239.868,30557.1,-2667.39,0,0,-0.993755,127.75,237.274,1.60826,30092.7,-2433.29,0,0,-0.992778,91811.4,0,0,0,0,0,0,-0.996825,60.0113,222.584,221.519,221.632,221.912,0.0164888,0.0169831,0.0135756,0.0877746,0.0666761,0.0892841,92103.8,240.505,34.7967,31383.1,30749.1,30311.6,-7388.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290226,0
2025-05-12 13:54,2025-05-12 13:54,2025-05-12 13:54,0,1,1,4,4,277.675,187.8,51840.8,5656.62,0,0,0.992416,275.991,191.726,52422.2,6505.4,0,0,0.990692,277.487,190.047,1.08398,52303.2,6032.08,0,0,0.991801,156477,0,0,0,0,0,0,0.992226,60.0086,479.066,478.829,481.704,479.866,0.0167066,0.0134906,0.0183259,0.0197049,0.0176961,0.0148126,157703,189.858,3.99248,52147.3,52914.7,52735.6,18194.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382677,0
2025-05-12 13:54,2025-05-12 13:54,2025-05-12 13:54,0,1,1,4,3,279.935,433.604,120577,-14028.5,0,0,-0.99222,277.842,423.124,116905,-11179.7,0,0,-0.994417,279.044,437.981,1.95707,121597,-10958.4,0,0,-0.994932,358939,0,0,0,0,0,0,-0.994999,60.0087,482.544,481.621,485.24,483.135,0.0172606,0.013746,0.0184227,0.0182205,0.0220201,0.0212339,360743,431.57,0.054745,121381,117562,122216,-36166.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393695,0
2025-05-12 13:54,2025-05-12 13:54,2025-05-12 13:54,0,1,1,4,5,278.04,264.598,72448.2,11616.5,0,0,0.985502,276.325,251.351,68886.7,8182.68,0,0,0.991825,278.049,270.598,4.13133,74790.9,6187.25,0,0,0.994039,216180,0,0,0,0,0,0,0.99326,60.0348,479.675,479.469,482.622,480.589,0.0182729,0.0135719,0.0188828,0.0551566,0.0446347,0.0536248,217647,262.182,48.8719,73568.8,69454.5,75239.4,25986.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413026,0
2025-05-12 13:54,2025-05-12 13:54,2025-05-12 13:54,0,1,1,4,2,128.448,227.994,28992.2,-2654.58,0,0,-0.991799,128.217,226.248,28792.1,-2584.5,0,0,-0.992531,127.74,221.525,1.65634,28041.3,-2713.25,0,0,-0.99094,85878.6,0,0,0,0,0,0,-0.995884,59.9717,222.664,221.501,221.64,221.935,0.0162672,0.015992,0.0130129,0.0992055,0.0820475,0.0884708,86233.5,225.256,34.4615,29285.3,29008.8,28297.6,-7952.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307945,0
2025-05-12 13:54,2025-05-12 13:54,2025-05-12 13:54,0,1,1,4,4,277.488,175.321,48256.3,5437.76,0,0,0.992373,275.674,179.204,48955.1,6190.02,0,0,0.990959,277.22,177.114,1.12346,48703.6,5765.53,0,0,0.991937,145937,0,0,0,0,0,0,0.992337,59.9718,478.638,478.263,481.362,479.421,0.0167142,0.0130917,0.0178832,0.0223849,0.0204392,0.0163691,147064,177.213,3.98187,48649.4,49401.8,49099.5,17393.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40472,0
2025-05-12 13:54,2025-05-12 13:54,2025-05-12 13:54,0,1,1,4,5,277.864,272.993,75009.6,10743.3,0,0,0.986667,276.056,258.835,70917.9,7238.09,0,0,0.992512,277.843,278.604,4.18631,77003.7,5522.83,0,0,0.994775,222765,0,0,0,0,0,0,0.993366,59.9857,479.286,479.025,482.331,480.214,0.0172808,0.0129437,0.0184439,0.04623,0.039068,0.057803,224253,270.144,48.5921,75855,71453,77408.1,23504.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432203,0
2025-05-12 13:54,2025-05-12 13:54,2025-05-12 13:54,0,1,1,4,3,280.24,419.439,116482,-14124.8,0,0,-0.991378,278.058,409.693,113195,-11374.8,0,0,-0.993648,279.361,423.607,1.88872,117642,-11243.3,0,0,-0.994106,347366,0,0,0,0,0,0,-0.994218,59.9735,482.979,482.049,485.827,483.618,0.0174306,0.0135906,0.0181424,0.0185537,0.0229363,0.0216665,349387,417.579,0.0541552,117543,113918,118339,-36742.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415871,0
2025-05-12 13:55,2025-05-12 13:55,2025-05-12 13:55,0,1,1,4,2,128.387,195.271,24896.4,-1707.31,0,0,-0.991888,128.259,197.723,25083.5,-3158.82,0,0,-0.989106,127.75,184.346,4.20932,23262.9,-2611.78,0,0,-0.987802,73213.4,0,0,0,0,0,0,-0.994987,59.9797,222.666,221.516,221.609,221.93,0.0163084,0.0162761,0.0132,0.111852,0.0842688,0.0984228,73582.3,192.447,32.1645,25070.3,25359.8,23550.2,-7477.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29824,0
2025-05-12 13:55,2025-05-12 13:55,2025-05-12 13:55,0,1,1,4,4,277.552,193.499,53376,6118.89,0,0,0.992904,275.811,197.536,54006.9,6985.64,0,0,0.991271,277.335,195.814,1.08224,53880,6529.08,0,0,0.992156,161212,0,0,0,0,0,0,0.992622,59.9918,478.804,478.517,481.49,479.604,0.0168353,0.013127,0.0179438,0.0159451,0.0153037,0.0148545,162410,195.616,4.13696,53706.1,54482.4,54305.9,19633.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393192,0
2025-05-12 13:55,2025-05-12 13:55,2025-05-12 13:55,0,1,1,4,5,277.732,256.354,70401.3,11706.2,0,0,0.986399,275.987,242.711,66500.5,8117.16,0,0,0.992768,277.715,261.603,4.27718,72281.1,6360.04,0,0,0.994908,209011,0,0,0,0,0,0,0.993457,59.9994,479.131,478.875,482.067,480.024,0.017342,0.0129017,0.0179344,0.0446829,0.0365888,0.0501528,210388,253.556,48.1805,71197.7,66985,72651,26183.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417741,0
2025-05-12 13:55,2025-05-12 13:55,2025-05-12 13:55,0,1,1,4,3,279.88,448.63,124673,-14258.7,0,0,-0.992152,277.798,438.482,121110,-11450.4,0,0,-0.994261,279.061,453.483,1.87594,125874,-11163,0,0,-0.994665,371562,0,0,0,0,0,0,-0.995062,59.9763,482.406,481.623,485.232,483.087,0.0174038,0.0136355,0.0180956,0.0174589,0.0219938,0.0201386,373406,446.865,0.0548212,125563,121809,126549,-36872.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399839,0
2025-05-12 13:56,2025-05-12 13:56,2025-05-12 13:56,0,1,1,4,2,128.368,239.687,30528.2,-2122.1,0,0,-0.994177,128.137,241.152,30682.3,-2847.21,0,0,-0.993047,127.705,228.7,3.30321,28984.2,-3044,0,0,-0.992279,90252.7,0,0,0,0,0,0,-0.996797,59.985,222.532,221.373,221.563,221.823,0.0159272,0.0156589,0.0129168,0.0900409,0.0733404,0.082072,90533.8,236.513,32.6972,30768.1,30900.5,29206.1,-8013.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285261,0
2025-05-12 13:56,2025-05-12 13:56,2025-05-12 13:56,0,1,1,4,4,277.276,185.284,51073,5804.05,0,0,0.993192,275.478,189.368,51713.2,6781.27,0,0,0.991306,276.975,187.866,1.18515,51644.9,6247.75,0,0,0.992517,154383,0,0,0,0,0,0,0.992777,59.9765,478.311,477.875,480.947,479.044,0.0161539,0.0126102,0.0172233,0.0173292,0.0159353,0.0139292,155506,187.506,3.87765,51374.7,52166.7,52034.2,18833.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397071,0
2025-05-12 13:56,2025-05-12 13:56,2025-05-12 13:56,0,1,1,4,5,277.412,290.822,79616.9,11606.7,0,0,0.986927,275.641,277.581,75944.2,8105.09,0,0,0.99257,277.344,296.607,3.73027,81840.1,6204.55,0,0,0.994869,237407,0,0,0,0,0,0,0.993386,59.9774,478.572,478.228,481.476,479.425,0.0168815,0.0125813,0.0175624,0.0446591,0.0372667,0.0516474,238988,288.337,48.4487,80677.6,76512.7,82262.2,25916.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418417,0
2025-05-12 13:56,2025-05-12 13:56,2025-05-12 13:56,0,1,1,4,3,279.759,452.59,125698,-14628.7,0,0,-0.991516,277.601,441.973,121902,-11668.6,0,0,-0.993563,278.756,457.159,1.90899,126686,-11466.2,0,0,-0.994116,374130,0,0,0,0,0,0,-0.995106,59.9813,482.21,481.117,484.855,482.728,0.0169658,0.0134693,0.0177125,0.0175134,0.0218965,0.0199416,375970,450.574,0.0547619,126616,122692,127436,-37763.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396195,0
2025-05-12 13:57,2025-05-12 13:57,2025-05-12 13:57,0,1,1,4,2,128.255,233.918,29888.4,-1438.57,0,0,-0.994472,128.083,234.195,29753.7,-3183.15,0,0,-0.991907,127.642,219.422,4.25704,27780.3,-2676.15,0,0,-0.991886,87369.5,0,0,0,0,0,0,-0.996601,59.992,222.371,221.276,221.426,221.691,0.0159267,0.0156189,0.012752,0.0914847,0.0682506,0.0844957,87667.5,229.179,33.0824,30001.3,29996.5,28007.6,-7297.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274439,0
2025-05-12 13:57,2025-05-12 13:57,2025-05-12 13:57,0,1,1,4,4,277.389,203.996,56192.4,6270.41,0,0,0.992739,275.62,208.519,56983.5,7252.56,0,0,0.991164,277.06,206.733,1.1726,56857.8,6637.3,0,0,0.99222,170047,0,0,0,0,0,0,0.992503,59.9819,478.554,478.073,481.094,479.241,0.0157144,0.0120399,0.0168458,0.0126248,0.0114008,0.0122095,171252,206.416,4.05723,56586.2,57472.1,57277.5,20160.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386541,0
2025-05-12 13:57,2025-05-12 13:57,2025-05-12 13:57,0,1,1,4,5,277.925,285.503,78081.1,11746.8,0,0,0.987154,276.166,271.531,74441.1,8065.15,0,0,0.992711,277.841,292.188,4.07769,80764.5,6349.67,0,0,0.994858,233535,0,0,0,0,0,0,0.993321,59.9918,479.481,479.104,482.351,480.312,0.0166584,0.0119149,0.016926,0.0460827,0.0364066,0.0531886,235105,283.074,48.5097,79348.4,74987.7,81181.9,26161.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412813,0
2025-05-12 13:57,2025-05-12 13:57,2025-05-12 13:57,0,1,1,4,3,280.01,447.031,124162,-14452.9,0,0,-0.991711,277.856,436.538,120547,-11571.4,0,0,-0.993834,279.028,451.561,1.91111,125274,-11341.2,0,0,-0.994257,369957,0,0,0,0,0,0,-0.994969,59.9801,482.645,481.577,485.309,483.177,0.0167734,0.0129513,0.0173362,0.0175333,0.022016,0.0199776,371828,445.044,0.054388,125173,121295,125998,-37365.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397424,0
2025-05-12 13:58,2025-05-12 13:58,2025-05-12 13:58,0,1,1,4,2,128.419,243.45,31040.2,-1600.63,0,0,-0.994772,128.221,247.793,31580.7,-2731.32,0,0,-0.99397,127.832,235.494,2.78696,29825.5,-3053.62,0,0,-0.990761,92506.4,0,0,0,0,0,0,-0.997057,59.9668,222.642,221.586,221.693,221.974,0.0159833,0.0159101,0.0127898,0.0911004,0.074384,0.088976,92779.5,242.246,34.7358,31263.6,31772.3,30103.6,-7385.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254164,0
2025-05-12 13:58,2025-05-12 13:58,2025-05-12 13:58,0,1,1,4,4,277.399,205.288,56448.5,6425.62,0,0,0.993234,275.66,209.384,57226.9,7346.2,0,0,0.99148,277.096,207.724,1.04941,57120.6,6830.16,0,0,0.992376,170909,0,0,0,0,0,0,0.992832,59.9678,478.589,478.156,481.127,479.29,0.0164055,0.0131549,0.017978,0.0170757,0.0181865,0.013214,172143,207.465,4.20933,56946.8,57718.7,57559.4,20602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382519,0
2025-05-12 13:58,2025-05-12 13:58,2025-05-12 13:58,0,1,1,4,5,277.823,259.604,70912.4,11479,0,0,0.986447,276.076,245.826,67383.1,7844.45,0,0,0.992875,277.745,264.864,4.2603,73212.1,6094.99,0,0,0.995208,211742,0,0,0,0,0,0,0.993514,59.9683,479.321,478.958,482.158,480.145,0.0167755,0.0129078,0.0178747,0.0430186,0.0387288,0.0514066,213124,256.765,48.3406,72123.9,67866.7,73564.7,25418.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410622,0
2025-05-12 13:58,2025-05-12 13:58,2025-05-12 13:58,0,1,1,4,3,280.143,440.577,122625,-14235.9,0,0,-0.991536,278.088,430.22,118908,-11548,0,0,-0.993622,279.27,445.203,1.92555,123635,-11337.2,0,0,-0.994032,364966,0,0,0,0,0,0,-0.994859,59.9699,482.932,482.038,485.612,483.527,0.0171701,0.0135922,0.0180678,0.0186198,0.0229777,0.0211508,366865,438.667,0.0551418,123425,119639,124332,-37121.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386631,0
2025-05-12 13:58,2025-05-12 13:58,2025-05-12 13:58,0,1,1,4,2,128.635,196.144,25024.1,-1728.03,0,0,-0.98897,128.474,192.184,24406.6,-3301.96,0,0,-0.990426,127.901,186.011,2.83923,23523.5,-2476.29,0,0,-0.989706,72903.6,0,0,0,0,0,0,-0.995164,60.0196,223.061,221.846,221.947,222.285,0.0162284,0.015624,0.013119,0.11069,0.0878195,0.105448,73290.5,191.446,34.9468,25231,24690.7,23791,-7506.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339473,0
2025-05-12 13:58,2025-05-12 13:58,2025-05-12 13:58,0,1,1,4,3,280.186,414.633,114944,-14333.6,0,0,-0.990735,278.078,404.815,111780,-11650.1,0,0,-0.992981,279.371,418.693,1.91381,116210,-11503.9,0,0,-0.993496,343088,0,0,0,0,0,0,-0.99417,60.0076,482.94,482.111,485.763,483.605,0.0171427,0.0136196,0.017428,0.0190805,0.0239522,0.0220867,345100,412.714,0.0543172,116175,112570,116971,-37487.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406079,0
2025-05-12 13:59,2025-05-12 13:59,2025-05-12 13:59,0,1,1,4,4,277.314,230.344,63360.8,6869.19,0,0,0.99313,275.556,235.042,64203.3,7935.26,0,0,0.991295,277.076,233.323,1.09866,64149.1,7402.33,0,0,0.99228,191791,0,0,0,0,0,0,0.992684,59.9859,478.38,478.063,481.067,479.17,0.0164059,0.01301,0.0172949,0.0135082,0.0122613,0.011342,193205,232.903,4.70579,63877.7,64767.1,64648.2,22206.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395015,0
2025-05-12 13:59,2025-05-12 13:59,2025-05-12 13:59,0,1,1,4,5,278.281,277.436,76033.5,11514.9,0,0,0.986611,276.452,263.455,72273.4,7853.7,0,0,0.992323,278.236,283.091,4.07982,78340.8,6154.62,0,0,0.9946,226786,0,0,0,0,0,0,0.993184,60.0007,480.001,479.698,483.031,480.91,0.0169971,0.0127247,0.0175778,0.0440444,0.0397063,0.0558693,228342,274.661,48.5673,77205.2,72832.6,78766.1,25523.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433831,0
2025-05-12 13:59,2025-05-12 13:59,2025-05-12 13:59,0,1,1,4,2,128.371,227.892,28992.4,-3086.31,0,0,-0.99045,128.22,210.549,26713.1,-3433.01,0,0,-0.988854,127.613,213.285,4.90251,27024.9,-1714.12,0,0,-0.99303,82698.4,0,0,0,0,0,0,-0.995873,59.9793,222.537,221.438,221.485,221.82,0.0161901,0.015588,0.013066,0.09297,0.0767178,0.101842,83032,217.242,42.863,29254.8,26996.6,27218.1,-8233.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355102,0
2025-05-12 13:59,2025-05-12 13:59,2025-05-12 13:59,0,1,1,4,4,277.799,191.738,52864.3,6177.05,0,0,0.993158,276.052,195.972,53630.2,7100.52,0,0,0.991347,277.66,194.44,1.19129,53583.4,6590.04,0,0,0.9925,160114,0,0,0,0,0,0,0.992764,59.9902,479.18,479.029,482.012,480.073,0.0159519,0.0123023,0.0169429,0.0185679,0.0167139,0.0143679,161281,194.05,3.77568,53264.8,54098.3,53988.3,19867.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403597,0
2025-05-12 13:59,2025-05-12 13:59,2025-05-12 13:59,0,1,1,4,3,280.497,426.436,118529,-14455.8,0,0,-0.990877,278.438,416.428,115148,-11765.8,0,0,-0.993092,279.724,430.721,1.90809,119717,-11521.2,0,0,-0.993646,353388,0,0,0,0,0,0,-0.994302,59.9792,483.498,482.76,486.329,484.196,0.0169666,0.0134144,0.0173758,0.0187212,0.023347,0.0216781,355414,424.528,0.0539473,119614,115949,120483,-37742.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398815,0
2025-05-12 13:59,2025-05-12 13:59,2025-05-12 13:59,0,1,1,4,5,277.966,277.257,76032.9,11098.9,0,0,0.985168,276.219,263.958,72251.4,7428.64,0,0,0.990965,278.045,282.746,3.8942,78101,5787.38,0,0,0.993446,226277,0,0,0,0,0,0,0.993277,59.9893,479.472,479.384,482.595,480.483,0.0165285,0.012425,0.0172077,0.045819,0.0406786,0.0580836,227809,274.654,48.5103,77068,72910.2,78616.2,24314.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429376,0
2025-05-12 14:00,2025-05-12 14:00,2025-05-12 14:00,0,1,1,4,2,128.508,239.705,30656,-1289.1,0,0,-0.994936,128.413,238.857,30421.9,-3273.25,0,0,-0.991834,127.859,223.815,4.40376,28385.4,-2700.17,0,0,-0.99191,89455.2,0,0,0,0,0,0,-0.996655,59.9796,222.92,221.757,221.78,222.152,0.0160167,0.0151217,0.013034,0.0905569,0.0682889,0.0845288,89755.5,234.126,34.3823,30804,30672.3,28616.9,-7262.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312563,0
2025-05-12 14:00,2025-05-12 14:00,2025-05-12 14:00,0,1,1,4,4,277.7,183.541,50560.8,5932.44,0,0,0.992688,275.898,187.411,51251,6698.11,0,0,0.991197,277.554,185.57,1.05985,51099.9,6243.92,0,0,0.99212,152948,0,0,0,0,0,0,0.992419,59.9831,478.949,478.786,481.863,479.866,0.0163118,0.0128544,0.0172215,0.016458,0.0151893,0.0144393,154116,185.507,3.87766,50969.5,51706.2,51505.8,18874.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41613,0
2025-05-12 14:00,2025-05-12 14:00,2025-05-12 14:00,0,1,1,4,5,277.943,251.647,68864.6,11432.6,0,0,0.985945,276.177,237.679,65146.1,7742.28,0,0,0.992452,278.046,256.897,4.44718,71071.1,5889.65,0,0,0.994985,205178,0,0,0,0,0,0,0.993134,59.9766,479.406,479.347,482.588,480.447,0.0167495,0.0128318,0.0176047,0.0441524,0.0400592,0.0576172,206596,248.741,48.9376,69943.6,65641.5,71429.2,25064.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436824,0
2025-05-12 14:00,2025-05-12 14:00,2025-05-12 14:00,0,1,1,4,3,280.404,439.702,122114,-14448.4,0,0,-0.991742,278.216,428.823,118557,-11835.4,0,0,-0.993728,279.671,444.081,1.99127,123493,-11526.6,0,0,-0.994337,364326,0,0,0,0,0,0,-0.994677,59.9824,483.154,482.497,486.297,483.983,0.0168562,0.0133079,0.0171994,0.0187449,0.023243,0.0215815,366276,437.535,0.0546936,123294,119305,124196,-37810.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434496,0
2025-05-12 14:01,2025-05-12 14:01,2025-05-12 14:01,0,1,1,4,2,128.47,223.638,28480.4,-1674.86,0,0,-0.993267,128.41,217.735,27653.5,-3569.94,0,0,-0.989057,127.798,204.902,4.88479,25969.3,-2208.74,0,0,-0.991725,82160.2,0,0,0,0,0,0,-0.99596,60.0038,222.863,221.706,221.711,222.093,0.0161831,0.0150788,0.0128618,0.0951457,0.069242,0.0955448,82493.5,215.425,35.6893,28730.8,27959.5,26186,-7453.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334197,0
2025-05-12 14:01,2025-05-12 14:01,2025-05-12 14:01,0,1,1,4,4,277.408,189.034,52096.1,6290.59,0,0,0.992514,275.661,192.944,52707.6,7112.33,0,0,0.990984,277.331,191.166,1.05407,52586.5,6692.52,0,0,0.991893,157341,0,0,0,0,0,0,0.992322,60.0166,478.466,478.423,481.405,479.431,0.0156983,0.0121508,0.0165449,0.0205241,0.0196583,0.0136358,158559,191.048,4.02809,52439.6,53187.1,53016.3,20095.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411403,0
2025-05-12 14:01,2025-05-12 14:01,2025-05-12 14:01,0,1,1,4,5,277.7,275.408,75521.6,11277.4,0,0,0.985422,275.936,262.033,71659.9,7606.05,0,0,0.991086,277.856,281.362,3.99404,77710.2,5855.23,0,0,0.994017,224736,0,0,0,0,0,0,0.993144,60.0151,478.953,478.99,482.229,480.057,0.0162132,0.0121719,0.0167636,0.0456521,0.0398321,0.0560353,226287,272.934,49.1314,76480.5,72304.4,78178,24738.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442904,0
